"Tahun_Bekerja","Gaji"
"7","74320.75"
"8","9704.66"
"9","128600.49"
"8","6468.24"
"7","57898.58"
"8","192120.66"
"3","164213.53"
"4","117547.76"
"6","26149.25"
"10","9181.66"
"8","166588.76"
"2","195053.58"
"5","85787.31"
"5","102428.51"
"9","166440.32"
"8","148848.76"
"4","140286.69"
"5","104220.5"
"10","70778.63"
"5","65868.28"
"8","171482.56"
"7","143204.41"
"5","28427.84"
"2","78387.32"
"7","161076.92"
"9","54277.45"
"7","137180.95"
"2","152210.81"
"3","88890.75"
"7","190534.76"
"3","83090.35"
"3","141426.78"
"2","51358.66"
"2","88703.04"
"6","116696.77"
"9","7156.09"
"1","49161.12"
"1","65390.46"
"10","138835.91"
"1","36154.66"
"6","59755.14"
"7","125302.64"
"2","94274.72"
"10","102260.16"
"2","136028.97"
"8","110114.38"
"5","100442.22"
"2","193597.94"
"5","1871.25"
"3","42831.11"
"6","182156.86"
"9","151648.66"
"7","146738.83"
"1","12148.2"
"6","118029.09"
"6","50783.88"
"1","9904.63"
"2","63213.31"
"6","137565.87"
"1","17185.95"
"3","143783.46"
"10","36823.28"
"5","154957.66"
"9","191084.4"
"1","179718.17"
"7","159823.16"
"5","114110.97"
"2","60993.23"
"8","66408.01"
"6","136398.9"
"4","140709.25"
"1","8555.73"
"6","115022.94"
"7","187638.34"
"9","3829.13"
"1","119357.93"
"9","192175.52"
"3","128841.31"
"2","150422.35"
"3","188187.05"
"6","1775.52"
"5","85086.78"
"10","3797.79"
"2","90537.47"
"3","178994.13"
"1","195681.43"
"9","53277.15"
"8","172490.78"
"3","11819.84"
"1","82900.25"
"2","82709.8"
"2","180593.45"
"2","172363.41"
"4","91195.12"
"2","108987.25"
"6","44265.28"
"7","116613.26"
"8","148527.56"
"7","84239.46"
"4","62002.04"
"10","46044.48"
"6","169669.33"
"7","156346.84"
"4","157711.18"
"4","89087.4"
"4","8742.36"
"4","117038.96"
"7","164241.67"
"3","137720.56"
"9","106.67"
"8","1539.21"
"8","59659.53"
"9","173586.63"
"6","126033.9"
"9","62808.93"
"4","147007.33"
"9","196261.64"
"1","44560.17"
"7","18917.95"
"3","4525.4"
"9","93112.2"
"4","9658.41"
"7","182627.25"
"7","13177.4"
"3","43568.31"
"5","117830.57"
"7","96929.24"
"4","36275.94"
"4","116706"
"7","168080.53"
"8","25887.89"
"5","122488.59"
"3","113171.61"
"5","100365.51"
"6","124151.37"
"8","112664.24"
"6","183494.87"
"8","198810.65"
"4","131259.6"
"1","116471.14"
"9","15336.4"
"2","99593.28"
"10","170514.21"
"3","106977.53"
"10","164287.86"
"8","25292.53"
"4","51820.87"
"5","81452.29"
"8","1354.25"
"7","71379.92"
"3","154137.33"
"8","64308.49"
"2","31613.35"
"5","27738.01"
"3","163570.25"
"7","193878.51"
"2","147545.65"
"5","195906.59"
"7","178458.86"
"8","156125.72"
"3","11159.19"
"2","45738.94"
"3","140650.19"
"3","4733.94"
"3","10579.72"
"8","179655.87"
"2","77502.56"
"10","145759.93"
"1","56246.72"
"8","151335.24"
"2","191627.85"
"4","173016.46"
"1","58469.75"
"2","28038.28"
"3","159576.75"
"9","151280.96"
"4","139953.94"
"4","105407.79"
"1","56865.62"
"10","198072.16"
"7","137791.18"
"9","103787.28"
"10","30912.89"
"2","78651.55"
"8","123309.57"
"5","174118.93"
"9","85736.26"
"6","121138.77"
"5","84199.78"
"8","181224.56"
"9","141230.07"
"8","130639.01"
"7","17040.82"
"10","25662.27"
"6","193360.69"
"5","121485.1"
"10","162452.65"
"6","141137.53"
"4","185541.2"
"9","118383.18"
"1","8214.41"
"8","46521.45"
"2","10772.13"
"9","199290.68"
"4","85983.54"
"9","129870.93"
"9","63158.22"
"5","171070.52"
"2","179834.45"
"5","139162.15"
"7","50249.16"
"8","113469.65"
"9","147484.13"
"9","191448.96"
"5","119381.41"
"2","33277.31"
"9","73107.53"
"3","96590.39"
"7","6923.11"
"3","176403.33"
"1","64349.6"
"9","116097.26"
"9","29861.13"
"6","48426.98"
"8","32770.56"
"1","117060.2"
"4","136197.65"
"1","27438.83"
"8","192156.54"
"1","69409.37"
"4","58440.43"
"10","192519.39"
"3","144874.67"
"3","175373.46"
"5","440.2"
"2","49480.66"
"8","10417.87"
"7","67976.57"
"8","140929.98"
"5","47139.06"
"8","126241.4"
"3","22614.19"
"2","48498.19"
"9","103511.26"
"7","122073.48"
"9","65535.56"
"6","160060.9"
"10","155879.57"
"4","194416.58"
"10","21630.21"
"6","157143.61"
"6","52796.31"
"4","121798.52"
"4","41104.82"
"9","10604.48"
"5","78563.66"
"2","170821.43"
"3","113266.09"
"1","171768.76"
"2","54416.18"
"9","130755.34"
"3","141180.66"
"1","183421.76"
"3","24400.37"
"10","180318.6"
"9","111565.45"
"4","2002.5"
"3","82565.01"
"5","121789.3"
"9","64593.07"
"9","196993.69"
"6","175518.31"
"9","17268.02"
"7","60901.72"
"10","100750.03"
"4","195224.91"
"7","3510.18"
"6","81250.79"
"7","91844.14"
"8","80676.83"
"7","129912.74"
"4","142029.17"
"2","137651.6"
"2","33877.29"
"9","78744.39"
"7","96734.46"
"9","164756.81"
"6","164394.65"
"5","162501.83"
"7","10541.38"
"6","59325.21"
"8","178187.28"
"5","142626.49"
"2","181893.31"
"1","156858.2"
"4","33074.51"
"9","50072.94"
"9","111340.36"
"2","100496.84"
"4","101371.05"
"5","180934.67"
"5","105152.17"
"1","706.5"
"8","101168.9"
"9","6795.61"
"4","196111.35"
"2","171960.76"
"7","177497.4"
"8","147995.96"
"1","36209.1"
"3","143614.01"
"9","14828.54"
"1","154775.7"
"6","70529"
"1","57896.27"
"8","69759.91"
"8","89938.08"
"3","89578.32"
"10","73464.88"
"7","138542.87"
"2","161888.63"
"7","86937.2"
"4","42241.54"
"5","121207.66"
"4","102930.46"
"3","65121.63"
"3","78498.04"
"3","104769.96"
"5","96498.14"
"4","38691.34"
"7","164804.02"
"9","104152.65"
"4","88866.92"
"7","129890.94"
"7","179258.67"
"3","72051.44"
"7","74580.8"
"1","123995.15"
"3","38960.59"
"10","94951.27"
"8","56642.97"
"5","50783.1"
"6","9149.96"
"5","21006.1"
"4","33759.41"
"1","196622.28"
"9","176353.87"
"2","176943.59"
"8","177966.24"
"3","162198.32"
"3","197643.24"
"1","60420.07"
"1","70550"
"10","126310.39"
"5","64515.5"
"7","158580.05"
"2","129353.21"
"5","137273.97"
"3","171575.54"
"9","96528"
"9","64421.02"
"5","158444.61"
"7","66548.58"
"9","108008.05"
"8","128268.39"
"1","37464"
"1","157381.14"
"1","194257.11"
"1","139059.05"
"2","40893.61"
"3","40261.49"
"9","46203.31"
"8","13126.9"
"1","165675.01"
"5","5459.07"
"5","131919.48"
"7","182372.35"
"4","147600.54"
"1","92865.41"
"6","67142.97"
"9","65611.01"
"6","138564.48"
"6","187391.02"
"9","33656.35"
"8","100618.17"
"8","198134.9"
"4","50368.87"
"1","108787"
"7","124550.88"
"3","5159.21"
"3","48228.1"
"8","108798.36"
"4","21085.12"
"3","28922.25"
"1","62514.65"
"1","177506.66"
"1","90605.05"
"2","132029.95"
"5","176903.35"
"9","29239.29"
"2","153662.88"
"6","154389.18"
"10","166224.39"
"9","21646.2"
"6","171037.63"
"6","112649.22"
"8","193014.26"
"6","118120.88"
"1","25650.04"
"6","113048.79"
"2","87372.49"
"9","146651.99"
"9","8227.91"
"6","57034.35"
"1","93003.21"
"9","165574.54"
"7","13566.48"
"1","82796.29"
"5","119830.08"
"9","72155.85"
"8","183235.33"
"5","105206.48"
"10","22512.44"
"5","122305.91"
"5","173617.09"
"1","160670.37"
"1","93073.04"
"3","67238.01"
"7","122580.48"
"5","149043.78"
"5","105218.45"
"6","160849.43"
"8","87834.24"
"2","166317.71"
"3","137309.06"
"9","166984.44"
"2","166996.46"
"3","188022.44"
"1","194467.23"
"2","125449.47"
"8","137452.57"
"4","123475.88"
"5","38941.44"
"9","177852.57"
"4","31532.96"
"4","130541.1"
"1","65636.92"
"7","193305.35"
"5","47307.9"
"6","100809.99"
"1","109145.2"
"1","91167.19"
"3","175295.89"
"3","127433.47"
"9","71167.17"
"2","111184.67"
"1","141756.32"
"6","72678.75"
"4","172832.9"
"1","158086.33"
"2","168184.62"
"5","72950.14"
"7","48378.4"
"1","23135.65"
"10","65675.47"
"9","170676.67"
"1","27366.77"
"5","152479.64"
"2","105383.49"
"2","48189.94"
"5","100324.01"
"5","65657.29"
"3","17682.02"
"8","111342.66"
"6","134158.09"
"3","79176.09"
"5","83103.46"
"6","63908.86"
"10","90896.04"
"7","76076.2"
"1","103902.11"
"1","142223.94"
"2","147533.09"
"7","169156.64"
"9","149458.73"
"6","86950.72"
"4","176925.69"
"1","40357.39"
"6","26687.22"
"9","78702.98"
"10","176163.74"
"1","4896.11"
"4","114899.13"
"1","92220.12"
"8","6251.3"
"2","43018.82"
"8","27548.06"
"5","133961.19"
"9","131753.97"
"7","38019.74"
"3","28144.07"
"8","45959.86"
"5","189528.72"
"10","170481.98"
"4","94845.45"
"7","161253.08"
"4","115260.72"
"2","60721.4"
"6","121365.45"
"1","101693.73"
"7","10666.05"
"4","41227.67"
"7","10712.82"
"2","98912.69"
"6","197202.48"
"1","150720.39"
"1","74780.13"
"8","79377.45"
"1","8763.87"
"3","177112.7"
"4","85016.64"
"5","88689.4"
"7","95985.64"
"1","166792.71"
"6","68730.91"
"9","146891.07"
"8","148727.42"
"1","43134.58"
"3","40318.33"
"2","97633.93"
"7","65069.03"
"7","166335"
"8","121904.44"
"2","56185.05"
"5","131625.14"
"4","152323.04"
"2","165840.94"
"6","176692.65"
"7","121904.14"
"4","123663.63"
"2","119644.59"
"1","66825.33"
"10","94875.03"
"1","76304.73"
"5","39755"
"2","180142.42"
"8","83238.4"
"9","5078.9"
"5","132424.69"
"7","109057.56"
"6","115676.61"
"4","149401.33"
"1","89891.4"
"4","82500.84"
"5","6416.92"
"9","189428.75"
"9","178833.34"
"10","42766.03"
"2","90883.12"
"7","80619.09"
"5","120646.4"
"2","41409.36"
"5","112317.89"
"6","152128.36"
"2","177670.57"
"1","189159.97"
"3","159403.68"
"1","149536.15"
"5","155492.87"
"4","24847.02"
"1","115387.4"
"10","171971.25"
"4","126106.4"
"3","28228.35"
"9","138113.71"
"5","43018.98"
"1","83611.45"
"2","118863.38"
"9","91947.74"
"3","94488.82"
"8","47058.21"
"1","44719.5"
"2","174478.54"
"1","45611.51"
"2","73853.94"
"4","196517.43"
"5","92914.67"
"9","31372.91"
"7","109733.73"
"8","36083.96"
"2","188435.38"
"6","169963.2"
"7","69320.97"
"9","36145.53"
"8","137702.01"
"10","71594.26"
"1","65565.92"
"8","101828.39"
"3","39546.32"
"8","110805.79"
"9","2168.13"
"8","190067.12"
"3","77789.01"
"10","127654.37"
"2","79602.86"
"7","80619.17"
"3","109638.78"
"3","1276.87"
"9","49374.82"
"1","31580.8"
"2","84584.69"
"8","15246.83"
"6","32607.77"
"2","155846.69"
"3","3232.82"
"8","177668.55"
"6","134441.6"
"1","111032.79"
"6","45214.04"
"1","67208.3"
"6","80985.88"
"4","167573.06"
"10","127825.25"
"4","123535.05"
"2","41595.3"
"4","97628.08"
"8","91359.79"
"6","97755.29"
"3","182528.44"
"9","142956.48"
"4","10789.3"
"8","130461.09"
"8","190994.48"
"3","159463.8"
"10","57589.29"
"9","40437.67"
"3","56459.45"
"3","148798.45"
"2","63737.19"
"3","154997.64"
"6","34777.23"
"6","93718.16"
"9","133112.41"
"7","175479.92"
"2","96.27"
"3","30804.68"
"6","197193.49"
"10","96792.15"
"3","132719.8"
"3","112157.31"
"6","164018.98"
"6","46774.94"
"5","189664.43"
"3","26106.39"
"5","191535.11"
"4","158937.55"
"2","25222.6"
"9","29296.74"
"5","54394.28"
"2","9234.06"
"5","26796.73"
"3","11796.89"
"1","128461.29"
"7","14278.18"
"2","109393.19"
"3","3966.5"
"6","63173.64"
"8","66367.33"
"9","16274.67"
"2","180553.48"
"4","107563.16"
"5","100941.57"
"5","110230.4"
"8","142331.85"
"2","199099.51"
"5","85890.16"
"3","143938.27"
"8","131644.41"
"9","112395.98"
"2","71856.3"
"2","35770.84"
"1","124364.63"
"6","78101.29"
"9","143096.49"
"10","14073.11"
"5","47388.41"
"6","72306.07"
"7","184839.7"
"6","47886.44"
"4","130474.03"
"9","73181.39"
"6","65706.86"
"7","104379.36"
"5","192146.63"
"7","66977.68"
"9","158742.81"
"1","189414.74"
"1","159130.32"
"5","86022.09"
"8","10014.72"
"7","17384.21"
"1","143315.57"
"4","31669.18"
"5","12761.16"
"6","93429.95"
"1","42012.55"
"7","15798.7"
"3","56408.14"
"8","4696.44"
"2","25042.1"
"4","130442.08"
"10","136521.82"
"7","199108.88"
"6","124596.63"
"4","134394.78"
"10","144275.39"
"6","123410.23"
"1","143298.06"
"7","129562.74"
"7","4595.05"
"4","146715.07"
"3","163558.36"
"4","6947.09"
"9","9170.54"
"5","199674.83"
"5","157166.79"
"2","46072.52"
"2","3524.69"
"1","45563.94"
"3","59103.13"
"8","189558.44"
"7","45779.9"
"8","21859.06"
"2","162699.7"
"2","8567.18"
"4","132943.88"
"6","12916.32"
"8","128799.86"
"5","99347.8"
"9","40980.87"
"5","40368.65"
"7","94738.54"
"6","88842.8"
"10","136934.91"
"9","199635.93"
"2","158408.23"
"3","95936.84"
"1","126688.83"
"9","150850.29"
"9","32430.94"
"2","137332.37"
"4","28601.68"
"5","108411.66"
"7","122518.5"
"2","9015.07"
"4","94433.08"
"9","110371.84"
"7","141364.62"
"8","16245.25"
"7","108348.94"
"7","171668.2"
"8","67364.42"
"6","107867.38"
"5","194310.1"
"5","33950.08"
"8","197588.32"
"3","428.23"
"6","34948.77"
"9","82084.3"
"9","64804.59"
"4","83556.65"
"6","71926.28"
"2","122925.44"
"9","13133.88"
"1","62845.64"
"3","28411.23"
"3","28640.92"
"6","156787.34"
"6","125307.87"
"6","131736.23"
"4","128262.14"
"4","91366.42"
"5","82290.81"
"6","66190.21"
"4","23920.65"
"6","45438.38"
"7","93360.35"
"7","14496.67"
"5","168521.72"
"9","103318.44"
"6","87219.41"
"3","197490.39"
"4","126812.63"
"7","94283.09"
"8","46857.52"
"6","81491.7"
"5","129107.97"
"9","49732.9"
"9","88728.47"
"3","86981.45"
"9","3740.93"
"5","67949.32"
"2","147636.46"
"9","188891.96"
"10","25482.62"
"10","18391.93"
"9","140168.36"
"1","161064.29"
"5","183542.08"
"7","194238.92"
"1","7900.46"
"6","51424.29"
"5","152450.84"
"3","55816.2"
"6","32909.13"
"5","100637.07"
"1","142911.99"
"8","26287.21"
"8","60775.76"
"10","146257.77"
"10","28332"
"4","100919.19"
"7","102591.9"
"8","25554.4"
"7","152107.93"
"8","69381.05"
"4","101728.46"
"3","89040.61"
"2","16910.98"
"8","150468.35"
"1","177613.19"
"8","120672.09"
"9","77142.85"
"2","127804.66"
"1","167179.48"
"3","15404.64"
"7","156036.19"
"8","144725.14"
"8","22558.74"
"8","147342.03"
"9","85470.45"
"6","194656.11"
"3","48505.1"
"6","101491.23"
"9","164117.69"
"9","124626.57"
"7","34490.06"
"3","90967.37"
"4","24208.84"
"8","174873.09"
"7","170262.97"
"3","112289.06"
"5","93783"
"6","150026.79"
"3","898.51"
"5","95124.4"
"2","11514.39"
"2","27468.72"
"8","171587.9"
"1","80828.78"
"8","169287.99"
"8","13197.44"
"1","54439.53"
"9","38186.85"
"8","27274.6"
"8","65758.19"
"2","115468.84"
"10","98293.14"
"6","182059.28"
"8","128538.05"
"7","108841.83"
"2","18581.84"
"4","146821.42"
"5","100727.68"
"4","39356.38"
"10","169921.11"
"1","42364.75"
"7","28823.04"
"6","182436.81"
"5","115700.2"
"8","16725.53"
"5","56875.76"
"8","56214.09"
"4","193412.05"
"10","83263.04"
"3","184474.15"
"9","121124.53"
"1","152567.75"
"10","10722.54"
"2","58010.98"
"5","163440.8"
"1","102606.92"
"1","80591.18"
"9","177362.45"
"2","120257.7"
"4","180622.02"
"7","130404.53"
"6","147797.54"
"3","57844.26"
"5","162523.66"
"1","54495.82"
"4","169183.66"
"1","80262.91"
"9","8751.59"
"6","102628.98"
"5","94823.95"
"4","90821.66"
"7","153194.32"
"2","87310.59"
"7","146411.41"
"1","74048.1"
"8","23386.77"
"9","45956.05"
"8","71738.56"
"9","103560.98"
"4","52367.29"
"8","152916.05"
"6","4410.77"
"9","74771.22"
"2","193817.63"
"5","26793.82"
"10","32526.64"
"6","824"
"3","85250.77"
"4","173599.38"
"1","79342.31"
"9","57600.66"
"4","56191.99"
"5","6770.44"
"9","101694.67"
"1","69113.14"
"4","172674.36"
"2","53353.36"
"6","63747.51"
"3","190112.05"
"3","110317.39"
"5","148623.43"
"5","125253.46"
"1","101954.78"
"6","168462.26"
"7","26215.85"
"10","97045.32"
"7","53534.8"
"4","8949.2"
"3","163116.75"
"4","140745.91"
"3","171515.84"
"9","150803.44"
"4","76884.05"
"8","170454.93"
"3","143104.3"
"5","55701.62"
"2","186370.3"
"2","24275.32"
"2","50774.81"
"7","154279.87"
"9","68462.59"
"2","91036.74"
"6","83681.97"
"2","199484.96"
"6","152491.22"
"10","134875.37"
"6","184366.14"
"9","3268.17"
"2","47089.72"
"10","46562.02"
"3","62487.97"
"5","181598.25"
"3","70196.23"
"2","160383.47"
"4","35848.12"
"1","87278.48"
"3","94498.82"
"10","133486.36"
"1","73107.6"
"7","195333.98"
"1","121525.48"
"2","173843.21"
"2","185227.42"
"2","125244.18"
"4","163113.41"
"1","123006.91"
"9","40463.03"
"4","131363.57"
"6","188305.85"
"5","143994.86"
"4","89368.59"
"7","158365.89"
"9","78753.12"
"6","100408.31"
"6","24677.54"
"4","39570.78"
"6","155665.76"
"2","168294.27"
"7","87908.01"
"10","191198.92"
"2","191207.03"
"1","128954.05"
"2","59905.29"
"8","162012.6"
"6","19231.98"
"10","175749.36"
"3","60533.96"
"9","137508.42"
"1","189430.86"
"8","6723.66"
"7","41371.68"
"3","125140.72"
"8","143683.75"
"3","170770.44"
"5","157397.57"
"7","50595.15"
"2","50390.98"
"4","163150.03"
"9","138280.17"
"2","135067.02"
"9","163534.75"
"8","86657.48"
"7","162087.82"
"4","28879.3"
"6","169203.51"
"7","18369.33"
"4","159888.1"
"3","167636.15"
"9","138889.15"
"7","199392.14"
"7","189560.43"
"8","17375.27"
"8","140225.14"
"7","61018.85"
"10","51907.72"
"7","47018.75"
"9","59636.43"
"4","157147.59"
"6","191393.26"
"3","199862.75"
"7","20016.59"
"6","30635.52"
"5","117832.88"
"7","747.88"
"6","76870.81"
"9","107848.24"
"9","103726.71"
"2","178268.36"
"1","126281.83"
"7","196651.72"
"1","5962.3"
"5","21928.81"
"9","127022.87"
"5","162763.01"
"8","113950.51"
"6","104930.46"
"10","52337.97"
"6","179964.55"
"3","83753.64"
"7","166720.28"
"7","192721.98"
"9","180241.44"
"6","48475.12"
"4","126551.48"
"7","64872.55"
"8","98031.53"
"7","93524.22"
"2","56991.66"
"10","183980.56"
"9","130234.63"
"3","32454.26"
"2","75396.43"
"7","167756.45"
"10","24799.47"
"5","60429.43"
"4","74241.09"
"4","78310.82"
"6","91305.77"
"10","25136.95"
"5","193880.6"
"2","47856.78"
"7","4491.77"
"10","101311.95"
"9","38830.72"
"5","26817.23"
"3","199727.72"
"5","67445.85"
"5","161002.29"
"1","20778.39"
"1","41042.4"
"3","67484.16"
"4","121763.68"
"9","157358.43"
"4","110275.17"
"7","43801.27"
"2","9085"
"7","143086.09"
"9","100556.98"
"2","140000.29"
"4","186775.25"
"7","133570.43"
"6","27654.44"
"3","137763.93"
"1","25723.73"
"3","186285.52"
"5","142208.5"
"9","169862.01"
"8","41365.85"
"2","30812.84"
"4","155023.93"
"5","159416.58"
"8","76259.23"
"1","105965.25"
"4","50743.83"
"5","147720.27"
"7","167387.36"
"5","95159.13"
"4","4654.28"
"8","130376.68"
"1","173486.39"
"6","93881.75"
"1","128499.94"
"2","105898.69"
"9","11959.03"
"6","98810.78"
"6","151516.7"
"4","37214.39"
"1","92033.98"
"4","195692.3"
"9","95148.28"
"6","21215.67"
"4","19700.24"
"9","134396.64"
"3","135077.01"
"7","133600.89"
"5","99922.08"
"8","41399.33"
"7","159344.43"
"2","18364.19"
"7","98162.44"
"6","36536.93"
"4","79101.67"
"2","16644.16"
"4","158420.14"
"8","48988.28"
"9","96862.56"
"5","96366.7"
"5","146123.19"
"3","135178.91"
"3","158615.41"
"2","71433.88"
"4","55672.09"
"9","150218.11"
"2","162734.31"
"8","21228.71"
"8","62027.9"
"1","60988.21"
"9","108675.01"
"7","72643.95"
"3","9241.52"
"9","153080.4"
"7","72196.57"
"2","199527.34"
"7","156598.23"
"2","74917.64"
"3","111249.62"
"7","59115.77"
"10","148218.86"
"8","77142.32"
"4","67484.6"
"9","63452.18"
"5","103660.31"
"9","163191.99"
"2","62905.29"
"6","44323.22"
"6","97938.59"
"10","126565.21"
"9","185360.4"
"3","106024.02"
"5","167810.26"
"3","138536.09"
"3","184520"
"9","20492.16"
"9","134676.72"
"1","138478.2"
"2","125557.95"
"5","82969.61"
"7","158071.69"
"2","119969.99"
"5","140201.21"
"1","80792.83"
"7","141359.11"
"8","23344.94"
"3","5075.17"
"6","95500.98"
"7","79082.62"
"7","199805.63"
"5","52709.55"
"2","56583.88"
"1","3385.04"
"4","12537.42"
"2","64722.61"
"9","75246.21"
"9","198929.84"
"4","69011.66"
"8","52404.47"
"8","163641.53"
"6","154598.56"
"3","173989.47"
"9","61315.37"
"4","143393.24"
"8","124210.53"
"1","151460.84"
"1","20734.81"
"10","43705.56"
"3","180736.24"
"7","104170.48"
"3","27867.59"
"2","55387.28"
"9","196332.45"
"6","116046.22"
"8","93874.87"
"10","76614.04"
"2","6076.62"
"5","122221.71"
"3","24156.03"
"4","135394.62"
"8","91340.02"
"3","146090.38"
"5","135034.57"
"1","84008.66"
"8","91763.67"
"5","137001.1"
"7","106799.49"
"7","10494.64"
"8","79866.73"
"2","186172.85"
"7","91673.6"
"10","18458.2"
"9","8342.35"
"2","138578.37"
"3","38129.22"
"5","107155.4"
"1","29792.11"
"1","7063.6"
"4","21645.06"
"8","137079.86"
"3","172718.35"
"4","106691.02"
"4","72274.84"
"4","32246.63"
"10","80552.36"
"9","16733.59"
"3","1235.49"
"4","50168.41"
"6","33687.9"
"5","178705.45"
"3","66810.48"
"5","45859.55"
"3","63846.36"
"4","100236.02"
"3","19645.65"
"7","178393.68"
"2","78591.15"
"7","3756.65"
"5","152723.23"
"2","187597.98"
"8","156792.89"
"3","35534.68"
"5","151256.22"
"8","51011.29"
"2","111190.53"
"1","69664.35"
"4","63233.02"
"7","40855.79"
"9","95673.05"
"10","80234.14"
"9","189051.59"
"3","145490.85"
"7","196278.32"
"2","162889.1"
"6","174667.58"
"9","3476.38"
"6","19344.92"
"1","95270.83"
"2","107759.31"
"10","118368.2"
"1","52484.01"
"10","178153.65"
"2","33747.03"
"8","18613.52"
"9","198894.42"
"6","57014.17"
"3","131729.52"
"5","79169.73"
"7","106472.34"
"4","17013.54"
"1","150661.42"
"1","86622.56"
"2","115767.93"
"6","141998.89"
"2","182787.17"
"3","187915.7"
"1","133267.78"
"3","137476.09"
"6","77146.14"
"1","183271.15"
"1","26362.4"
"8","153373.71"
"1","70705.58"
"4","119759.24"
"8","42392.24"
"4","34670.62"
"1","82106.19"
"3","171774.5"
"10","38866.85"
"8","35179.18"
"3","41788.37"
"5","17376.57"
"1","199428.19"
"4","16922.28"
"1","178291.89"
"9","152290.28"
"2","126809.15"
"9","40385.61"
"10","34350.54"
"8","199005.88"
"1","52629.73"
"3","180012.39"
"9","35342.33"
"6","109291.22"
"7","62746.54"
"9","173273.2"
"5","54340.24"
"1","19302.78"
"9","10883.52"
"6","17298.72"
"1","115779.48"
"2","93228.86"
"3","148704.77"
"9","150475.14"
"6","40914.32"
"3","38587.7"
"3","171260.66"
"9","94187.47"
"4","145900.89"
"4","152298.28"
"5","99828.45"
"2","34743.98"
"8","121189.3"
"7","129660.59"
"9","145477.36"
"2","151822.66"
"8","49656.24"
"4","73856.28"
"8","116757"
"7","16319.56"
"1","90273.85"
"9","161344.13"
"7","121061.89"
"1","69531.22"
"1","114448.13"
"2","144045.08"
"7","58781.11"
"3","179227.52"
"6","127332.33"
"4","86642.38"
"4","184178.29"
"2","9551.49"
"7","56053.06"
"9","1118.31"
"4","195732.04"
"5","175070.94"
"9","112331.19"
"4","43956.83"
"8","115994.52"
"9","166682.57"
"3","99843.98"
"10","141175.18"
"9","175910.95"
"6","176984.34"
"7","43480.63"
"9","155047.11"
"3","176137.2"
"5","154843.4"
"2","147075.69"
"8","116495.55"
"5","192127.22"
"8","137491.23"
"3","186841.71"
"7","86776.38"
"2","72073.72"
"6","10662.58"
"8","91001.02"
"4","20555.21"
"8","123164.97"
"6","143463.28"
"1","92131.54"
"4","77178.42"
"1","193650.16"
"8","52861.89"
"8","35896.75"
"8","149418.41"
"1","46253.65"
"10","86609.37"
"6","91943.94"
"3","128892.36"
"4","44830.71"
"1","84508.44"
"8","84760.7"
"8","147661.47"
"7","82393.08"
"1","135995.58"
"3","159800.16"
"9","14379.01"
"8","74322.85"
"5","189016.24"
"4","136435.75"
"9","78488.39"
"3","113695.99"
"2","54628.11"
"9","150835.21"
"1","158891.79"
"8","180595.02"
"4","16618.76"
"6","79919.97"
"5","186489.14"
"9","51999.5"
"9","121299.14"
"2","178752.73"
"2","94148.3"
"5","77414.45"
"2","63236.97"
"2","108645.85"
"1","95153.24"
"5","136079.64"
"5","98273.01"
"9","113505.93"
"2","52525.15"
"7","194617.98"
"1","152541.89"
"3","142903.44"
"5","182257.61"
"6","135431.72"
"7","175697.87"
"1","59061.25"
"7","131283.6"
"9","152499.8"
"3","15523.09"
"9","186418.85"
"7","32262.28"
"5","128052.29"
"3","181419.29"
"4","109783.29"
"2","181879.56"
"2","49865.04"
"9","103608.06"
"9","167564.82"
"9","41816.49"
"5","179066.58"
"10","109184.24"
"3","199841.32"
"2","84863.85"
"7","114775.53"
"4","103557.93"
"8","85028.36"
"4","153064.87"
"9","38784.42"
"1","186526.12"
"1","28789.94"
"5","45038.29"
"4","150245.81"
"2","57762"
"9","4292.72"
"6","173365.89"
"6","119484.01"
"8","121821.16"
"6","151733.43"
"8","62733.05"
"9","17671.78"
"8","188905.43"
"5","113079.19"
"3","83997.79"
"7","125424.42"
"2","143194.05"
"5","93132.61"
"6","76038.38"
"3","168658.3"
"1","108419.41"
"3","171657.57"
"5","22357.25"
"8","193903.06"
"4","141926.43"
"2","104079.62"
"4","93832.33"
"3","1568.91"
"1","60778.11"
"10","16119.96"
"1","60375.18"
"5","187946.55"
"3","195563.99"
"6","38196.24"
"1","179435.21"
"9","93208.22"
"3","61531.86"
"6","92826.35"
"2","23140.28"
"6","74287.53"
"6","101102.39"
"5","126933.73"
"5","68408.74"
"9","3234.8"
"10","195209.4"
"6","169149.38"
"1","68075.14"
"5","93707.8"
"4","156153.27"
"4","58601.61"
"1","114448.77"
"1","126551.65"
"2","112350.21"
"6","185808.7"
"4","118235.52"
"7","183051.6"
"6","27922.45"
"4","196476.19"
"5","190429.52"
"5","35034.15"
"10","66389.43"
"8","107615.43"
"2","99692.65"
"5","88729.22"
"4","173321.65"
"4","139463.57"
"9","3769.71"
"5","149946.43"
"6","135768.25"
"8","31708.53"
"4","151677.31"
"3","170518.83"
"2","196582.19"
"5","3298.65"
"5","162878.96"
"2","64014.24"
"9","26257.01"
"3","126794.56"
"2","164162.44"
"6","179206.92"
"5","18254.75"
"9","83949.68"
"7","22684.78"
"5","7953.62"
"4","143952.24"
"9","158032.5"
"5","199104.52"
"9","87566.97"
"5","170563.73"
"9","157871.55"
"2","93203.43"
"6","54398.56"
"1","168779.47"
