"Tahun_Bekerja","Gaji"
"7","193502.93"
"5","149593.61"
"7","37439.9"
"3","142763.51"
"7","45038.74"
"9","172097.4"
"7","180344.69"
"5","132418.59"
"5","143913.33"
"3","172240.27"
"7","86619.77"
"5","69039.43"
"1","132468.76"
"9","65316.5"
"5","57164.19"
"1","177431.59"
"9","142009.46"
"9","85286.3"
"7","168085.97"
"5","146663.43"
"7","4791.8"
"1","120819.58"
"9","83343.73"
"3","82195.15"
"5","149550.95"
"5","197688.5"
"10","171045.35"
"3","27731.05"
"9","61961.57"
"5","153419.62"
"10","189727.12"
"9","19687.99"
"3","39473.63"
"7","144723.38"
"5","105096.82"
"7","176780.39"
"5","153786.46"
"9","79479.74"
"9","92320.37"
"3","135008.92"
"1","17135.6"
"7","60651.77"
"3","72169.95"
"5","39608.58"
"9","175458.21"
"5","89524.83"
"9","27149.27"
"5","59601.15"
"7","153059.62"
"3","4033.39"
"7","125877.22"
"1","176913.42"
"3","105476.65"
"1","108731.02"
"1","105887.04"
"3","95625.03"
"9","148516.79"
"1","164647.72"
"5","165000.68"
"1","76197.05"
"7","118045.98"
"5","157360.9"
"7","72993.65"
"7","124571.09"
"1","158845.49"
"7","67926.18"
"1","194783.12"
"3","198826.03"
"1","168683.57"
"10","6936.27"
"7","179230.23"
"5","103421.91"
"5","130504.49"
"10","16149.13"
"7","118862.08"
"1","143397.14"
"10","137959"
"9","93702.96"
"9","108162.13"
"9","104852.6"
"7","188850.89"
"10","172001.44"
"9","49734.94"
"1","121529.59"
"10","71071.47"
"1","111241.37"
"9","176902.83"
"7","122547.58"
"7","161559.12"
"10","137510.41"
"9","182224.14"
"7","42581.04"
"9","31921.95"
"5","102460.84"
"3","106345.05"
"1","102472.9"
"3","36249.76"
"9","32996.89"
"7","100929.59"
"5","74900.9"
"3","60212.51"
"1","187343.4"
"1","8125.39"
"3","103220.56"
"1","8877.06"
"7","143450.61"
"9","40774.01"
"1","101495"
"7","119333.95"
"3","152884.85"
"5","40207.06"
"3","54530.51"
"3","104703.96"
"9","60905.51"
"10","100566.81"
"3","159131.21"
"3","42933.26"
"1","91291.2"
"1","52471.36"
"1","108804.28"
"5","122449.18"
"9","148887.69"
"1","137784.25"
"9","190573.91"
"5","56307.51"
"1","28184.7"
"1","194273.12"
"1","148537.07"
"5","6761.84"
"9","468.94"
"1","122379.54"
"1","13228.93"
"7","112777.38"
"1","128528.83"
"10","170122.22"
"9","2803.89"
"5","181918.26"
"1","45858.49"
"7","131083.56"
"10","26022.37"
"9","125334.16"
"10","21343.74"
"5","139971.01"
"5","191756.54"
"9","76373.38"
"9","169278.51"
"3","54865.92"
"7","156529.44"
"9","148814.54"
"3","65567.91"
"7","171762.87"
"9","129031.19"
"3","182691.31"
"9","181490.42"
"5","186490.37"
"5","80630.32"
"7","86490.09"
"7","143.34"
"10","125823.79"
"3","44008.91"
"7","76503.06"
"5","105155.66"
"10","47468.56"
"9","101108.85"
"10","140938.95"
"10","37662.49"
"3","41820.65"
"5","123872"
"7","113050.92"
"9","195463.35"
"5","108876.75"
"10","129209.09"
"1","148989.15"
"5","137793.35"
"7","109688.82"
"3","36320.87"
"10","114083.73"
"10","50777.77"
"10","30772.86"
"3","113796.15"
"1","153129.22"
"10","12186.83"
"5","86920.97"
"7","35408.77"
"9","118749.58"
"10","172097.95"
"9","87677.15"
"1","21858.28"
"9","123866.28"
"3","74694.41"
"9","16770.31"
"7","49424.6"
"9","183021.06"
"9","73979.85"
"1","26265.18"
"1","167969.15"
"1","189307.7"
"9","168607.74"
"1","133267.69"
"5","117832.39"
"9","146411.6"
"7","141652.2"
"3","63241.21"
"7","44567.83"
"5","135337.11"
"9","33964.03"
"7","61623.19"
"3","168989.77"
"1","101382.86"
"7","180769.55"
"3","38252.25"
"10","146111.35"
"9","72350.17"
"1","8270.06"
"9","138656.81"
"5","12510.53"
"7","43889.41"
"3","192800.25"
"1","75762"
"7","183868.01"
"3","153895.46"
"9","66695.71"
"7","173851.11"
"1","166656.18"
"1","98413.1"
"9","77500.81"
"7","160387.98"
"1","193715"
"10","150757.35"
"3","82252.28"
"5","83866.35"
"7","39830.1"
"3","18772.5"
"10","188486.94"
"5","64716.08"
"1","180551.76"
"10","60907.49"
"7","110405.9"
"5","178779.52"
"3","46772.36"
"7","163327.27"
"3","193984.6"
"9","174268.87"
"3","108500.66"
"1","83247.14"
"9","121840.2"
"1","119327.75"
"5","22356.97"
"1","94570.56"
"3","95583.45"
"9","86044.98"
"10","166236.38"
"5","5240.53"
"5","150684.23"
"10","129508.96"
"1","195052.12"
"3","160095.48"
"5","7415.96"
"9","25059.06"
"3","144078.02"
"3","183682.09"
"10","166850.57"
"9","27359.19"
"5","101314.65"
"9","27979.16"
"7","109470.34"
"5","93713.13"
"1","192387.51"
"7","61120.75"
"3","92118.75"
"1","48357.9"
"9","197325.4"
"1","39382.06"
"5","62280.91"
"5","196794.11"
"10","196342.66"
"1","112026.1"
"9","52035.29"
"1","185466.85"
"9","170980.86"
"7","185827.74"
"9","67734.79"
"1","135757.27"
"7","129526.57"
"3","60017.46"
"10","153015.42"
"5","54209.02"
"7","114603.96"
"10","165849.49"
"3","16392.72"
"1","22095.73"
"9","138328.24"
"1","21834.4"
"9","119890.86"
"7","83449.65"
"7","32626.21"
"3","124874.23"
"1","31962.77"
"3","10008.68"
"3","24482.16"
"3","121239.65"
"7","164924.11"
"5","153831.6"
"5","168781.8"
"10","168469.65"
"1","86207.49"
"5","56897.1"
"10","45418.12"
"9","158527.45"
"9","111312.96"
"7","190588.59"
"3","138613.21"
"7","194230.82"
"9","106117.3"
"7","169642.13"
"9","116179.92"
"3","121098.65"
"3","30972.06"
"7","30314.04"
"5","14479.29"
"9","72318.77"
"5","30772.22"
"7","134778.01"
"9","119782.89"
"1","167689.56"
"7","19823.02"
"5","72969.9"
"3","125870.5"
"1","15126.32"
"1","82614.89"
"3","32919.42"
"5","126223.84"
"5","112010.02"
"5","180962.32"
"1","128882.66"
"5","177614.17"
"9","178373.93"
"5","103396.08"
"9","683.37"
"5","48137.08"
"3","90876.95"
"5","198543.09"
"9","163783"
"1","70221.13"
"1","107841.77"
"3","79623.28"
"3","138399.67"
"7","186648.19"
"5","149587.92"
"9","129050.67"
"1","47764.99"
"1","64436.16"
"3","167461.5"
"5","41536.59"
"5","72462.25"
"9","112465.19"
"1","64511.44"
"7","190806.36"
"1","112311.15"
"7","84920.49"
"5","17348.56"
"5","120512.08"
"3","95623.28"
"5","77705.75"
"9","199929.17"
"7","40023.7"
"5","72946.95"
"3","158043.11"
"5","49809.88"
"10","28806.32"
"9","90490.33"
"10","75825.57"
"10","158336.36"
"9","143454.95"
"5","117279.49"
"9","114283.33"
"5","124795.84"
"3","105986.01"
"5","159718.27"
"1","122998.26"
"7","117841.06"
"5","160593.41"
"10","58854.88"
"1","87994.95"
"5","109098.39"
"5","122949.71"
"1","21807.16"
"3","32319.93"
"7","190457.87"
"10","9445.42"
"5","174825.57"
"7","175743.92"
"9","183752.91"
"10","78941.59"
"9","169286.74"
"7","55809.92"
"1","192440.54"
"9","119110.03"
"5","194681.6"
"7","189402.71"
"10","158027.57"
"7","3815.48"
"10","89519.47"
"7","25165.36"
"7","20109.21"
"1","29818.2"
"9","76621.49"
"1","191370.97"
"7","188225.67"
"9","11743.89"
"3","136846.75"
"10","154631.35"
"1","91574.92"
"7","56650.47"
"3","193502.9"
"9","176580.63"
"1","30484.19"
"7","193309.58"
"9","68008.85"
"3","132673.22"
"1","100564.37"
"9","5419.31"
"5","13935.32"
"5","21085.17"
"1","89734.7"
"10","37411.35"
"10","43174.49"
"10","70927.11"
"10","54265.55"
"5","41872.17"
"3","15607.27"
"5","192427.16"
"5","92647.94"
"5","183584.14"
"10","74846.67"
"9","89729.3"
"7","18149.03"
"10","168369.37"
"9","177092.16"
"3","131647.31"
"1","85606.83"
"7","64945.57"
"7","100791.36"
"7","20388.77"
"10","145089.64"
"3","16025.17"
"7","9087.81"
"3","132562.23"
"7","139537.43"
"3","115217.59"
"3","93844.82"
"1","22068.83"
"5","123846.07"
"5","172638.13"
"3","153920.22"
"1","54706.75"
"9","183358.21"
"1","57098"
"3","156910.46"
"7","130224.73"
"5","38652.96"
"3","166187.1"
"1","139919.38"
"3","28137.03"
"3","50368.63"
"5","94978.1"
"7","69903.93"
"5","177607.77"
"9","196731.08"
"1","65234.6"
"5","111573.3"
"1","196767.83"
"5","72985.61"
"9","159268.67"
"9","54448.41"
"5","21793.59"
"7","21903.62"
"9","49405.93"
"10","182867.84"
"1","16957.45"
"9","93717.55"
"5","61636.22"
"10","18732.91"
"7","53630.9"
"9","134483.07"
"1","37769.98"
"1","106826.92"
"9","39511.61"
"9","196371.13"
"9","122506.78"
"10","61994.2"
"7","198256.15"
"5","62634.94"
"9","114006.35"
"9","48571.14"
"5","76016.49"
"10","180808.39"
"9","135841.35"
"5","183536.24"
"1","63732.9"
"10","1364.54"
"7","149184.15"
"3","53394.12"
"3","97910.06"
"9","113267.48"
"7","179913.98"
"7","100538.8"
"7","77786.37"
"9","81014.5"
"9","41866.26"
"9","11302.7"
"3","37264.11"
"3","19515.48"
"9","103068.22"
"9","134459.12"
"9","175877.7"
"9","32231.6"
"1","174225.88"
"1","102021.39"
"5","31484.76"
"1","12674.68"
"1","145299.5"
"7","167723.25"
"10","23231.93"
"1","187740.04"
"5","100060.54"
"5","132467.54"
"9","178827.3"
"1","177238.35"
"7","66193.61"
"5","25407.59"
"3","20973.8"
"3","110509.9"
"5","105149.8"
"7","55868.97"
"10","978.66"
"10","183387.12"
"5","155876.06"
"10","170634.49"
"9","125692.07"
"1","79189.4"
"7","5177.62"
"5","44510.26"
"9","190611.92"
"1","119446.64"
"1","144849.1"
"9","42576.86"
"5","82820.85"
"5","155144.12"
"7","170392.59"
"7","3946.29"
"5","26170.08"
"3","144727.45"
"3","58134.97"
"10","94620"
"1","108764.69"
"9","149503.54"
"1","120314.75"
"5","6129.61"
"1","27509.52"
"3","2705.31"
"5","30546.4"
"7","149402.59"
"9","187943.6"
"7","43036.6"
"7","35611.35"
"9","19047.23"
"1","113810.12"
"9","34749.65"
"10","46630.47"
"7","57594.78"
"5","36548"
"1","182960.46"
"1","42117.9"
"1","14090.4"
"3","178267.07"
"1","85808.22"
"5","3830.59"
"3","144413.92"
"3","65801.44"
"10","164119.35"
"1","163457.55"
"1","144978.47"
"5","103269"
"3","189777.66"
"5","98661.27"
"10","74687.37"
"1","154695.57"
"5","48682.1"
"5","147955.91"
"9","56185.98"
"9","81861.1"
"3","69826.8"
"7","112333.22"
"7","88878.15"
"5","78268.61"
"5","10063.75"
"9","163989.66"
"9","60584.33"
"5","94170.84"
"5","38914.51"
"7","91196.67"
"10","63092.65"
"3","130752.01"
"9","96442.86"
"7","57215.85"
"1","195940.96"
"7","105448.74"
"3","37870.29"
"7","52534.81"
"1","141533.19"
"9","50568.02"
"5","152054.33"
"7","1528.4"
"3","127939.26"
"5","2605.65"
"7","57841.89"
"5","106939.34"
"5","114388.98"
"9","2151.17"
"1","183492.9"
"9","76582.95"
"1","9984.4"
"10","19500.1"
"7","59645.24"
"7","55207.88"
"3","166177.3"
"9","136356.97"
"1","148611.52"
"3","85516.37"
"9","153269.98"
"9","164864.67"
"7","127977.66"
"10","176244.87"
"1","105013.63"
"3","27597.76"
"7","121073.23"
"1","114258.18"
"1","22762.23"
"5","7008.65"
"5","81299.17"
"7","147521.35"
"10","6177.83"
"1","59374.82"
"7","157648.12"
"7","75685.59"
"7","136540.09"
"3","97939.4"
"7","36267.21"
"3","186064.34"
"9","176152.7"
"10","82117.2"
"5","151925.25"
"9","142287.65"
"1","36557.55"
"1","129975.34"
"1","53477.76"
"1","178067.33"
"3","150802.41"
"9","82951.12"
"3","45755"
"3","176882.08"
"1","115733.16"
"3","59927.99"
"9","44377.65"
"5","62830.97"
"10","51620.94"
"5","667.66"
"1","106061.47"
"3","191520.5"
"9","95686.6"
"5","99537.68"
"10","97893.4"
"5","90.07"
"7","161154.85"
"5","66285.18"
"1","163477.22"
"7","170332.67"
"3","126144.96"
"5","53437.1"
"5","116885.59"
"10","126263.97"
"3","64613.81"
"3","123998.52"
"9","96985.58"
"7","146154.06"
"5","95009.6"
"3","77047.78"
"3","158049.9"
"7","185483.24"
"9","155870.82"
"1","40223.74"
"1","75503.6"
"9","3453.4"
"1","48876.84"
"3","6959"
"10","22184.14"
"5","186335.07"
"9","105715.01"
"10","68393.64"
"7","196257.67"
"10","93439.75"
"5","150319.49"
"9","116893.87"
"3","126253.31"
"5","73922.95"
"7","64679.3"
"9","157072.91"
"1","108377.82"
"7","37674.47"
"10","106327.85"
"3","33998.7"
"3","197827.06"
"9","96687.25"
"7","98949.85"
"5","185599.34"
"3","198341.15"
"3","119348.76"
"9","149614.17"
"5","33245.97"
"3","2243.41"
"7","86786.41"
"3","41295.1"
"7","177357.16"
"1","190663.89"
"7","115262.54"
"10","170099.23"
"7","163257.44"
"3","95562.81"
"3","75272.63"
"3","20881.96"
"7","32863.24"
"3","179608.96"
"7","77951.84"
"9","101677.46"
"5","192743.06"
"5","56793.02"
"7","186574.68"
"1","3258.6"
"7","144532.85"
"1","17355.36"
"1","156394.74"
"10","77977.69"
"3","12766.74"
"10","127444.14"
"5","72577.33"
"5","82438.13"
"1","60485.98"
"1","71823.15"
"3","117144.15"
"7","141706.43"
"3","54517.25"
"9","183147.17"
"10","138360.29"
"9","79580.56"
"3","157458.61"
"7","171770.58"
"5","70774.97"
"7","109159.58"
"5","59351.68"
"1","199657.46"
"5","141152.28"
"10","183045.46"
"10","194792.42"
"3","47114.18"
"3","33230.37"
"1","114279.63"
"1","38802.03"
"9","72504.76"
"7","43943.09"
"9","68141.92"
"9","48224.72"
"1","61538.43"
"10","94544.88"
"1","2850.01"
"9","163484.8"
"10","129629.41"
"1","133141.34"
"7","188078.55"
"5","78700.03"
"7","198269.08"
"1","55266.96"
"5","51636.7"
"3","171442.36"
"9","19262.05"
"10","32349.29"
"5","64038.34"
"1","68814.23"
"1","173632.92"
"1","99475.95"
"1","94142.35"
"10","170409.45"
"5","46555.15"
"1","161655.55"
"5","74267.35"
"1","109572.58"
"9","106642.97"
"5","189607.71"
"9","148750.16"
"7","105279.74"
"9","167916.35"
"10","8646.58"
"10","80408.59"
"1","60552.44"
"1","76476.05"
"3","92075.01"
"10","96170.38"
"5","3497.43"
"1","51387.1"
"3","50123.44"
"1","19842.22"
"3","38315.04"
"9","197148.24"
"7","653.58"
"7","45414.09"
"3","45445.78"
"9","168034.83"
"3","25669.1"
"1","8207.36"
"3","16281.68"
"10","175072.47"
"10","187008.45"
"5","113581.85"
"9","124095.69"
"3","80593.49"
"3","198069.71"
"3","86383.61"
"7","144099.48"
"10","155641.46"
"10","135784.94"
"10","145215.96"
"9","164741.81"
"7","95022.02"
"3","23766.4"
"1","139049.24"
"1","180844.81"
"5","143980.29"
"7","137392.77"
"1","158054.49"
"3","738.88"
"1","64539.64"
"5","6985.34"
"5","85522.84"
"1","149370.93"
"9","172646.88"
"10","161241.65"
"5","114957.22"
"1","18708.76"
"5","58111.71"
"9","135502.77"
"7","10792.42"
"5","129181.27"
"7","138361.48"
"10","166707.22"
"9","107221.03"
"1","73124.53"
"1","12913.92"
"9","44351.77"
"10","96444.88"
"10","117369.52"
"1","100598.98"
"9","120853.83"
"9","107124.17"
"9","59207.41"
"5","113308.29"
"5","158590.25"
"7","119377.36"
"3","166472.81"
"7","157474.1"
"7","13549.24"
"1","196526.55"
"7","84419.78"
"9","24991.92"
"9","191608.97"
"1","2988.28"
"3","53445.17"
"7","115146.4"
"7","51695.41"
"1","34047.54"
"3","53667.08"
"7","29179.52"
"5","96270.64"
"10","101699.77"
"7","42085.58"
"3","92888.52"
